0.660, 1.004
0.665, 0.991
0.690, 0.990
0.695, 0.989
0.715, 0.976
0.710, 0.965
0.660, 0.007
0.700, -0.014
0.710, -0.014
0.715, -0.021
0.700, 1.986
0.695, 1.986
0.690, 1.999
0.675, 2.012
0.675, 2.997
0.670, 2.997
0.665, 3.982
0.670, 3.994
