0.66,0.007
0.66,1.004
0.665,0.991
0.665,3.982
0.67,3.994
0.67,2.997
0.675,2.997
0.675,2.012
0.68,1.999
0.685,1.999
0.69,1.999
0.69,0.99
0.695,0.989
0.695,1.986
0.7,1.986
0.7,-0.014
0.705,-0.008
0.71,-0.014
0.71,0.965
0.715,0.976
0.715,-0.021
